seqid	assembly	chromosome	start	end	strand	geneID	hsfamily	lsfamily
Os08t0223766-00	IRGSP-1.0	8	7495162	7500893	1	Os08g0223766	0	0
Os08t0223833-00	IRGSP-1.0	8	7501641	7510161	1	Os08g0223833	4912	4189
Os08t0223900-00	IRGSP-1.0	8	7540127	7547972	1	Os08g0223900	203	363
Os08t0224000-01	IRGSP-1.0	8	7545583	7551989	-1	Os08g0224000	1130	18
Os08t0224150-00	IRGSP-1.0	8	7554714	7558408	-1	Os08g0224150	0	0
Os08t0224100-03	IRGSP-1.0	8	7554832	7558706	1	Os08g0224100	1568	38
Os08t0224200-02	IRGSP-1.0	8	7559283	7560864	-1	Os08g0224200	311	544
Os08t0224300-01	IRGSP-1.0	8	7568558	7573900	-1	Os08g0224300	0	0
Os08t0224500-01	IRGSP-1.0	8	7583487	7588332	1	Os08g0224500	202	22
Os08t0224700-01	IRGSP-1.0	8	7591562	7596941	1	Os08g0224700	2793	2752
Os08t0224800-01	IRGSP-1.0	8	7605599	7610209	1	Os08g0224800	1851	736
Os08t0225000-01	IRGSP-1.0	8	7612317	7614842	-1	Os08g0225000	5057	4266
Os08t0225100-00	IRGSP-1.0	8	7616789	7620106	-1	Os08g0225100	0	1147
Os08t0225050-01	IRGSP-1.0	8	7616789	7620327	1	Os08g0225050	0	0
Os08t0225400-01	IRGSP-1.0	8	7652630	7664411	1	Os08g0225400	950	164
Os08t0225700-00	IRGSP-1.0	8	7686865	7687583	1	Os08g0225700	140	20
Os08t0225900-00	IRGSP-1.0	8	7691858	7693642	-1	Os08g0225900	2747	239
Os08t0226000-00	IRGSP-1.0	8	7693777	7694865	-1	Os08g0226000	140	20
Os08t0226100-00	IRGSP-1.0	8	7698342	7699299	-1	Os08g0226100	140	20
Os08t0226166-00	IRGSP-1.0	8	7710739	7711320	-1	Os08g0226166	96	6
Os08t0226232-00	IRGSP-1.0	8	7711067	7716513	1	Os08g0226232	326	186
Os08t0226300-00	IRGSP-1.0	8	7714178	7716625	-1	Os08g0226300	96	6
Os08t0226400-00	IRGSP-1.0	8	7717968	7719211	1	Os08g0226400	140	20
Os08t0226600-01	IRGSP-1.0	8	7730270	7732702	1	Os08g0226600	0	0
Os08t0226800-00	IRGSP-1.0	8	7740247	7741464	1	Os08g0226800	140	20
Os08t0227100-01	IRGSP-1.0	8	7756668	7758169	-1	Os08g0227100	140	20
Os08t0227200-02	IRGSP-1.0	8	7760699	7762222	-1	Os08g0227200	140	20
Os08t0227400-00	IRGSP-1.0	8	7777850	7778536	-1	Os08g0227400	140	20
Os08t0227500-00	IRGSP-1.0	8	7778740	7778955	-1	Os08g0227500	140	20
Os08t0227900-01	IRGSP-1.0	8	7803012	7807496	-1	Os08g0227900	0	0
Os08t0228200-00	IRGSP-1.0	8	7834796	7836523	1	Os08g0228200	140	20
Os08t0229500-01	IRGSP-1.0	8	7892281	7893913	-1	Os08g0229500	0	0
Os08t0229601-01	IRGSP-1.0	8	7892344	7894459	1	Os08g0229601	1491	1675
Os08t0230000-01	IRGSP-1.0	8	7911799	7916363	1	Os08g0230000	4893	1944
Os08t0230100-00	IRGSP-1.0	8	7919850	7921536	-1	Os08g0230100	2791	1943
Os08t0230200-01	IRGSP-1.0	8	7939705	7944303	1	Os08g0230200	2791	1943
Os08t0230300-00	IRGSP-1.0	8	7947639	7951629	-1	Os08g0230300	0	674
Os08t0230500-01	IRGSP-1.0	8	7964016	7968546	-1	Os08g0230500	0	1090
Os08t0230600-01	IRGSP-1.0	8	7972782	7973478	1	Os08g0230600	2790	1946
Os08t0230800-01	IRGSP-1.0	8	7982512	7985309	1	Os08g0230800	1556	915
Os08t0230900-00	IRGSP-1.0	8	7988597	7989786	1	Os08g0230900	148	23
Os08t0231100-01	IRGSP-1.0	8	7991097	7993729	-1	Os08g0231100	0	0
Os08t0231400-01	IRGSP-1.0	8	7994404	7995717	-1	Os08g0231400	30	52
Os08t0232000-01	IRGSP-1.0	8	8011977	8014326	-1	Os08g0232000	0	0
Os08t0232100-01	IRGSP-1.0	8	8018574	8021328	1	Os08g0232100	0	0
Os08t0232700-01	IRGSP-1.0	8	8061317	8063491	1	Os08g0232700	1491	1675
Os08t0233300-02	IRGSP-1.0	8	8104969	8107543	1	Os08g0233300	0	0
Os08t0233400-01	IRGSP-1.0	8	8107778	8116271	-1	Os08g0233400	856	41
Os08t0233600-01	IRGSP-1.0	8	8118287	8120253	-1	Os08g0233600	2737	2720
Os08t0233900-01	IRGSP-1.0	8	8147380	8148509	-1	Os08g0233900	4820	4124
Os08t0234050-00	IRGSP-1.0	8	8154564	8155536	-1	Os08g0234050	4909	4188
Os08t0234000-02	IRGSP-1.0	8	8154580	8155764	1	Os08g0234000	1256	1367
Os08t0234100-01	IRGSP-1.0	8	8156590	8158428	-1	Os08g0234100	3020	75
Os08t0234200-01	IRGSP-1.0	8	8159973	8162772	-1	Os08g0234200	3291	3091
Os08t0234400-01	IRGSP-1.0	8	8165310	8168702	-1	Os08g0234400	5396	4468
Os08t0234700-01	IRGSP-1.0	8	8175612	8177396	-1	Os08g0234700	5397	4469
Os08t0235183-00	IRGSP-1.0	8	8207064	8207447	1	Os08g0235183	933	61
Os08t0235400-01	IRGSP-1.0	8	8216495	8219321	1	Os08g0235400	0	0
Os08t0235550-01	IRGSP-1.0	8	8224155	8224982	-1	Os08g0235550	0	0
Os08t0235650-00	IRGSP-1.0	8	8229426	8237973	-1	Os08g0235650	0	0
Os08t0235600-00	IRGSP-1.0	8	8230111	8235214	1	Os08g0235600	0	10
Os08t0235651-00	IRGSP-1.0	8	8235249	8236739	1	Os08g0235651	0	10
Os08t0235800-00	IRGSP-1.0	8	8258523	8259611	-1	Os08g0235800	6	19
Os08t0236400-00	IRGSP-1.0	8	8283843	8285334	-1	Os08g0236400	1556	915
Os08t0236700-00	IRGSP-1.0	8	8298118	8299493	1	Os08g0236700	4863	2685
Os08t0236800-01	IRGSP-1.0	8	8300327	8302290	-1	Os08g0236800	4864	2442
Os08t0236866-01	IRGSP-1.0	8	8303870	8307351	1	Os08g0236866	5397	4469
Os08t0236900-01	IRGSP-1.0	8	8307815	8311773	1	Os08g0236900	0	0
Os08t0237000-01	IRGSP-1.0	8	8328017	8329241	1	Os08g0237000	71	83
Os08t0237100-01	IRGSP-1.0	8	8335699	8339610	-1	Os08g0237100	0	3386
Os08t0237200-01	IRGSP-1.0	8	8342253	8346555	-1	Os08g0237200	2219	1034
Os08t0237800-00	IRGSP-1.0	8	8384563	8385805	-1	Os08g0237800	71	83
Os08t0238100-00	IRGSP-1.0	8	8390973	8392828	1	Os08g0238100	5398	3
Os08t0238200-01	IRGSP-1.0	8	8394276	8397823	1	Os08g0238200	273	352
Os08t0238500-00	IRGSP-1.0	8	8406018	8410016	1	Os08g0238500	273	352
Os08t0238600-01	IRGSP-1.0	8	8412054	8420579	1	Os08g0238600	273	352
Os08t0238700-01	IRGSP-1.0	8	8415405	8417869	-1	Os08g0238700	5399	4200
Os08t0239000-01	IRGSP-1.0	8	8424284	8425290	1	Os08g0239000	5400	4470
Os08t0239300-01	IRGSP-1.0	8	8437323	8445916	1	Os08g0239300	273	352
Os08t0239900-00	IRGSP-1.0	8	8464913	8469555	1	Os08g0239900	210	121
Os08t0240000-02	IRGSP-1.0	8	8472521	8475589	-1	Os08g0240000	210	121
Os08t0240200-01	IRGSP-1.0	8	8479583	8481489	1	Os08g0240200	0	83
Os08t0240500-00	IRGSP-1.0	8	8488370	8489782	1	Os08g0240500	71	83
Os08t0240566-00	IRGSP-1.0	8	8494099	8495316	1	Os08g0240566	71	83
Os08t0240600-00	IRGSP-1.0	8	8497291	8500100	-1	Os08g0240600	0	0
Os08t0240800-01	IRGSP-1.0	8	8508463	8518590	1	Os08g0240800	2789	990
Os08t0241300-01	IRGSP-1.0	8	8570830	8575238	1	Os08g0241300	758	522
Os08t0241400-00	IRGSP-1.0	8	8581992	8584058	1	Os08g0241400	842	4
Os08t0241600-01	IRGSP-1.0	8	8589245	8594472	-1	Os08g0241600	800	624
Os08t0241800-01	IRGSP-1.0	8	8613746	8615699	-1	Os08g0241800	206	317
Os08t0241900-01	IRGSP-1.0	8	8615720	8617846	1	Os08g0241900	0	0
Os08t0242400-01	IRGSP-1.0	8	8639193	8640760	-1	Os08g0242400	683	289
Os08t0242700-01	IRGSP-1.0	8	8668958	8672734	-1	Os08g0242700	5401	3983
Os08t0242800-01	IRGSP-1.0	8	8677955	8681460	1	Os08g0242800	0	1121
Os08t0242900-01	IRGSP-1.0	8	8681628	8686438	-1	Os08g0242900	0	2007
Os08t0243100-01	IRGSP-1.0	8	8703799	8708888	1	Os08g0243100	0	0
Os08t0243500-02	IRGSP-1.0	8	8762216	8765113	1	Os08g0243500	2802	2378
Os08t0243600-01	IRGSP-1.0	8	8767789	8771574	-1	Os08g0243600	1071	1656
Os08t0243866-00	IRGSP-1.0	8	8789627	8792452	-1	Os08g0243866	1210	566
Os08t0243900-01	IRGSP-1.0	8	8795683	8797831	-1	Os08g0243900	0	0
Os08t0244100-01	IRGSP-1.0	8	8802820	8806880	-1	Os08g0244100	0	1883
Os08t0244400-02	IRGSP-1.0	8	8811775	8813523	-1	Os08g0244400	0	1061
Os08t0244500-00	IRGSP-1.0	8	8837400	8839354	1	Os08g0244500	53	22
Os08t0244750-01	IRGSP-1.0	8	8850008	8852859	1	Os08g0244750	0	0
Os08t0245200-01	IRGSP-1.0	8	8874179	8878862	1	Os08g0245200	1143	223
Os08t0245301-00	IRGSP-1.0	8	8874383	8878050	-1	Os08g0245301	0	0
Os08t0245400-01	IRGSP-1.0	8	8879953	8888141	-1	Os08g0245400	0	1409
Os08t0246001-01	IRGSP-1.0	8	8915335	8917400	-1	Os08g0246001	0	2830
Os08t0246100-01	IRGSP-1.0	8	8922657	8926442	-1	Os08g0246100	0	295
Os08t0246300-01	IRGSP-1.0	8	8939500	8953088	1	Os08g0246300	0	10
Os08t0246351-00	IRGSP-1.0	8	8939535	8940950	-1	Os08g0246351	0	0
Os08t0246400-01	IRGSP-1.0	8	8955294	8959576	1	Os08g0246400	2711	2707
Os08t0246500-00	IRGSP-1.0	8	8963793	8964481	1	Os08g0246500	1253	1595
Os08t0246550-00	IRGSP-1.0	8	8964090	8965199	-1	Os08g0246550	4862	4164
Os08t0246700-01	IRGSP-1.0	8	8966304	8966798	1	Os08g0246700	0	0
Os08t0246800-01	IRGSP-1.0	8	8969014	8970841	1	Os08g0246800	1992	2030
Os08t0246950-00	IRGSP-1.0	8	8977536	8978715	-1	Os08g0246950	0	1650
Os08t0247600-01	IRGSP-1.0	8	9001801	9005304	1	Os08g0247600	944	2
Os08t0247700-00	IRGSP-1.0	8	9016956	9020228	1	Os08g0247700	944	2
Os08t0248000-00	IRGSP-1.0	8	9030748	9031356	-1	Os08g0248000	252	405
Os08t0248100-01	IRGSP-1.0	8	9039735	9043242	1	Os08g0248100	944	2
Os08t0248300-01	IRGSP-1.0	8	9049938	9051200	-1	Os08g0248300	2939	2831
Os08t0248400-01	IRGSP-1.0	8	9050060	9051612	1	Os08g0248400	180	12
Os08t0248700-01	IRGSP-1.0	8	9069082	9070671	1	Os08g0248700	4	13
Os08t0248800-01	IRGSP-1.0	8	9071719	9075883	-1	Os08g0248800	0	0
Os08t0248900-01	IRGSP-1.0	8	9081566	9086469	1	Os08g0248900	158	152
Os08t0249000-01	IRGSP-1.0	8	9098485	9099878	1	Os08g0249000	979	51
Os08t0249100-01	IRGSP-1.0	8	9101238	9105746	-1	Os08g0249100	946	1
Os08t0249200-00	IRGSP-1.0	8	9111086	9111844	-1	Os08g0249200	2889	1370
Os08t0249300-00	IRGSP-1.0	8	9123551	9126818	-1	Os08g0249300	0	0
Os08t0249400-01	IRGSP-1.0	8	9126454	9127450	1	Os08g0249400	0	0
Os08t0249501-00	IRGSP-1.0	8	9128282	9136609	1	Os08g0249501	0	0
Os08t0249600-01	IRGSP-1.0	8	9134106	9134700	-1	Os08g0249600	8	3
Os08t0249675-00	IRGSP-1.0	8	9134388	9135396	1	Os08g0249675	0	0
Os08t0249900-00	IRGSP-1.0	8	9165968	9167452	-1	Os08g0249900	4578	16
Os08t0250100-01	IRGSP-1.0	8	9174654	9178792	1	Os08g0250100	0	0
Os08t0250200-01	IRGSP-1.0	8	9177347	9180467	-1	Os08g0250200	0	0
Os08t0250300-00	IRGSP-1.0	8	9181114	9181517	-1	Os08g0250300	734	956
Os08t0250700-01	IRGSP-1.0	8	9191621	9201077	1	Os08g0250700	0	2778
Os08t0250900-01	IRGSP-1.0	8	9224375	9227905	-1	Os08g0250900	1624	1760
Os08t0253150-01	IRGSP-1.0	8	9339279	9343379	1	Os08g0253150	0	0
Os08t0253800-01	IRGSP-1.0	8	9384129	9387669	1	Os08g0253800	810	230
Os08t0254200-01	IRGSP-1.0	8	9395073	9397980	1	Os08g0254200	0	0
Os08t0254300-00	IRGSP-1.0	8	9399521	9402233	1	Os08g0254300	2779	261
Os08t0254500-02	IRGSP-1.0	8	9405709	9414700	1	Os08g0254500	0	0
Os08t0254600-01	IRGSP-1.0	8	9411335	9416401	-1	Os08g0254600	653	219
Os08t0254900-01	IRGSP-1.0	8	9424760	9428473	1	Os08g0254900	0	0
Os08t0255020-00	IRGSP-1.0	8	9439937	9441162	-1	Os08g0255020	3746	3441
Os08t0255140-00	IRGSP-1.0	8	9440105	9441435	1	Os08g0255140	3747	3442
Os08t0255500-00	IRGSP-1.0	8	9477453	9482623	-1	Os08g0255500	574	778
Os08t0256000-01	IRGSP-1.0	8	9507285	9508548	-1	Os08g0256000	0	4471
Os08t0256100-00	IRGSP-1.0	8	9510326	9510824	1	Os08g0256100	1680	559
Os08t0256300-01	IRGSP-1.0	8	9517361	9522020	-1	Os08g0256300	0	7
Os08t0256700-01	IRGSP-1.0	8	9538125	9539756	1	Os08g0256700	0	377
Os08t0256750-01	IRGSP-1.0	8	9545388	9548984	1	Os08g0256750	0	0
Os08t0258200-02	IRGSP-1.0	8	9628599	9632710	-1	Os08g0258200	1689	676
Os08t0258600-00	IRGSP-1.0	8	9646326	9646835	1	Os08g0258600	2395	2457
Os08t0259100-01	IRGSP-1.0	8	9692697	9697289	1	Os08g0259100	0	0
Os08t0260000-01	IRGSP-1.0	8	9757448	9760662	1	Os08g0260000	0	677
Os08t0260400-00	IRGSP-1.0	8	9779953	9782015	1	Os08g0260400	0	0
Os08t0260600-01	IRGSP-1.0	8	9784270	9786922	-1	Os08g0260600	1839	344
Os08t0260800-00	IRGSP-1.0	8	9795807	9798597	-1	Os08g0260800	1029	59
Os08t0261000-01	IRGSP-1.0	8	9824627	9828471	1	Os08g0261000	2940	59
Os08t0261100-01	IRGSP-1.0	8	9831006	9834047	-1	Os08g0261100	0	976
Os08t0262500-01	IRGSP-1.0	8	9921522	9923218	1	Os08g0262500	1704	71
Os08t0263000-00	IRGSP-1.0	8	9958741	9960475	-1	Os08g0263000	1704	71
Os08t0263100-01	IRGSP-1.0	8	9964987	9965740	1	Os08g0263100	0	0
Os08t0263300-02	IRGSP-1.0	8	9976976	9979967	-1	Os08g0263300	1849	4426
Os08t0263400-01	IRGSP-1.0	8	9984345	9985265	1	Os08g0263400	3910	3565
Os08t0263600-00	IRGSP-1.0	8	9985994	9990182	1	Os08g0263600	5402	4342
Os08t0264700-00	IRGSP-1.0	8	10051525	10053112	1	Os08g0264700	1704	71
Os08t0265000-01	IRGSP-1.0	8	10062034	10064824	1	Os08g0265000	0	0
Os08t0265300-00	IRGSP-1.0	8	10071862	10080093	1	Os08g0265300	406	191
Os08t0265500-01	IRGSP-1.0	8	10097893	10103955	1	Os08g0265500	4741	2714
Os08t0266200-01	IRGSP-1.0	8	10131802	10135064	1	Os08g0266200	0	0
Os08t0266225-00	IRGSP-1.0	8	10136783	10137582	-1	Os08g0266225	1779	1917
Os08t0266300-00	IRGSP-1.0	8	10138571	10141527	1	Os08g0266300	0	0
Os08t0266400-00	IRGSP-1.0	8	10142326	10144699	-1	Os08g0266400	384	2
Os08t0266600-01	IRGSP-1.0	8	10152106	10156715	1	Os08g0266600	0	0
Os08t0266700-01	IRGSP-1.0	8	10160233	10165699	1	Os08g0266700	3670	1722
Os08t0267300-00	IRGSP-1.0	8	10190139	10193202	-1	Os08g0267300	4809	27
Os08t0267000-00	IRGSP-1.0	8	10198285	10201713	-1	Os08g0267000	375	397
Os08t0267450-01	IRGSP-1.0	8	10198947	10201019	1	Os08g0267450	0	0
Os08t0267800-01	IRGSP-1.0	8	10217767	10220568	-1	Os08g0267800	375	397
Os08t0268000-01	IRGSP-1.0	8	10221804	10222906	-1	Os08g0268000	0	0
Os08t0268550-01	IRGSP-1.0	8	10257621	10259312	1	Os08g0268550	0	0
Os08t0268900-01	IRGSP-1.0	8	10265432	10268892	1	Os08g0268900	0	0
Os08t0269000-01	IRGSP-1.0	8	10269576	10270739	-1	Os08g0269000	1784	320
Os08t0269300-00	IRGSP-1.0	8	10284185	10285114	1	Os08g0269300	602	27
Os08t0269500-01	IRGSP-1.0	8	10287058	10287839	-1	Os08g0269500	2941	2832
Os08t0269600-01	IRGSP-1.0	8	10291954	10292821	-1	Os08g0269600	2941	2832
Os08t0269700-01	IRGSP-1.0	8	10294239	10295050	-1	Os08g0269700	2941	2832
Os08t0269800-01	IRGSP-1.0	8	10296961	10300697	-1	Os08g0269800	2385	192
Os08t0270000-00	IRGSP-1.0	8	10314550	10320983	1	Os08g0270000	786	21
Os08t0270200-01	IRGSP-1.0	8	10329433	10335439	1	Os08g0270200	0	0
Os08t0270400-00	IRGSP-1.0	8	10355413	10358378	-1	Os08g0270400	177	411
Os08t0270500-01	IRGSP-1.0	8	10361690	10364290	-1	Os08g0270500	1462	358
Os08t0270800-01	IRGSP-1.0	8	10367168	10369094	1	Os08g0270800	0	0
Os08t0270900-01	IRGSP-1.0	8	10372707	10373655	-1	Os08g0270900	0	459
Os08t0271400-01	IRGSP-1.0	8	10410093	10411679	1	Os08g0271400	0	4129
Os08t0271600-00	IRGSP-1.0	8	10425433	10425813	-1	Os08g0271600	5403	4332
Os08t0272000-01	IRGSP-1.0	8	10444349	10446816	-1	Os08g0272000	5404	4473
Os08t0272200-00	IRGSP-1.0	8	10453730	10456174	1	Os08g0272200	0	1491
Os08t0272800-01	IRGSP-1.0	8	10473629	10474373	1	Os08g0272800	0	0
Os08t0273000-01	IRGSP-1.0	8	10491641	10494280	-1	Os08g0273000	796	185
Os08t0273783-00	IRGSP-1.0	8	10538061	10538823	-1	Os08g0273783	3956	3603
Os08t0274150-00	IRGSP-1.0	8	10567310	10567726	-1	Os08g0274150	0	0
Os08t0274700-01	IRGSP-1.0	8	10567331	10578007	1	Os08g0274700	0	0
Os08t0274775-00	IRGSP-1.0	8	10569519	10569899	1	Os08g0274775	993	438
Os08t0275200-00	IRGSP-1.0	8	10590895	10592947	1	Os08g0275200	2181	1
Os08t0275600-00	IRGSP-1.0	8	10591039	10592636	-1	Os08g0275600	0	0
Os08t0276000-01	IRGSP-1.0	8	10621769	10625430	-1	Os08g0276000	520	211
Os08t0276100-01	IRGSP-1.0	8	10630309	10633641	1	Os08g0276100	0	0
Os08t0276200-01	IRGSP-1.0	8	10637548	10639603	-1	Os08g0276200	1324	19
Os08t0276400-01	IRGSP-1.0	8	10655519	10658544	-1	Os08g0276400	65	1
Os08t0277200-01	IRGSP-1.0	8	10718581	10720791	1	Os08g0277200	64	37
Os08t0277300-00	IRGSP-1.0	8	10723268	10726789	-1	Os08g0277300	210	121
Os08t0277900-01	IRGSP-1.0	8	10759593	10763435	1	Os08g0277900	3756	3450
Os08t0278100-01	IRGSP-1.0	8	10767792	10771186	1	Os08g0278100	0	0
Os08t0278501-00	IRGSP-1.0	8	10781685	10782141	1	Os08g0278501	0	0
Os08t0278600-01	IRGSP-1.0	8	10796293	10803842	-1	Os08g0278600	0	1286
Os08t0278750-01	IRGSP-1.0	8	10804531	10805024	1	Os08g0278750	477	543
Os08t0278900-01	IRGSP-1.0	8	10810395	10813333	-1	Os08g0278900	5405	2008
Os08t0278966-00	IRGSP-1.0	8	10817993	10821522	1	Os08g0278966	5406	4474
Os08t0280100-01	IRGSP-1.0	8	10899946	10909610	1	Os08g0280100	4735	291
Os08t0280125-00	IRGSP-1.0	8	10900154	10903100	-1	Os08g0280125	0	4140
Os08t0280150-00	IRGSP-1.0	8	10906307	10906908	1	Os08g0280150	624	636
Os08t0280200-01	IRGSP-1.0	8	10922470	10932858	1	Os08g0280200	884	1062
Os08t0280300-00	IRGSP-1.0	8	10938444	10945133	1	Os08g0280300	78	182
Os08t0280600-01	IRGSP-1.0	8	10962195	10967484	1	Os08g0280600	0	3566
Os08t0281500-00	IRGSP-1.0	8	11030245	11031588	1	Os08g0281500	0	2777
Os08t0281600-00	IRGSP-1.0	8	11035931	11037288	-1	Os08g0281600	373	21
Os08t0282000-01	IRGSP-1.0	8	11055447	11062439	-1	Os08g0282000	5381	4459
Os08t0282100-00	IRGSP-1.0	8	11064461	11066098	1	Os08g0282100	0	2777
Os08t0282200-01	IRGSP-1.0	8	11074545	11078779	1	Os08g0282200	0	0
Os08t0282400-01	IRGSP-1.0	8	11102726	11108224	1	Os08g0282400	0	0
Os08t0282500-01	IRGSP-1.0	8	11126808	11130613	-1	Os08g0282500	5407	2943
Os08t0282700-01	IRGSP-1.0	8	11142234	11142856	-1	Os08g0282700	5408	4475
Os08t0283000-00	IRGSP-1.0	8	11158562	11159207	-1	Os08g0283000	12	55
Os08t0283300-00	IRGSP-1.0	8	11170433	11171225	1	Os08g0283300	12	55
Os08t0283600-00	IRGSP-1.0	8	11178543	11179368	1	Os08g0283600	12	55
Os08t0283900-00	IRGSP-1.0	8	11201775	11202600	-1	Os08g0283900	12	55
Os08t0284200-00	IRGSP-1.0	8	11209874	11210515	1	Os08g0284200	12	55
Os08t0284500-00	IRGSP-1.0	8	11245647	11246472	1	Os08g0284500	12	55
Os08t0285100-00	IRGSP-1.0	8	11258610	11260127	-1	Os08g0285100	1245	167
Os08t0285200-01	IRGSP-1.0	8	11263369	11266927	1	Os08g0285200	5407	2943
Os08t0285301-01	IRGSP-1.0	8	11267321	11268866	-1	Os08g0285301	2535	2561
Os08t0285350-00	IRGSP-1.0	8	11267744	11268082	1	Os08g0285350	1406	1259
Os08t0285600-01	IRGSP-1.0	8	11274674	11279209	-1	Os08g0285600	1889	1
Os08t0286100-00	IRGSP-1.0	8	11310539	11311944	1	Os08g0286100	0	456
Os08t0286500-01	IRGSP-1.0	8	11321679	11323563	1	Os08g0286500	5409	4476
Os08t0287200-01	IRGSP-1.0	8	11374384	11375591	1	Os08g0287200	5409	4476
Os08t0287800-00	IRGSP-1.0	8	11399711	11402862	-1	Os08g0287800	0	0
Os08t0288000-01	IRGSP-1.0	8	11404746	11409804	1	Os08g0288000	0	0
Os08t0288050-01	IRGSP-1.0	8	11437989	11440989	1	Os08g0288050	0	0
Os08t0288200-01	IRGSP-1.0	8	11442670	11453068	-1	Os08g0288200	5360	744
Os08t0288400-02	IRGSP-1.0	8	11460378	11462642	1	Os08g0288400	1194	211
Os08t0288500-01	IRGSP-1.0	8	11463136	11468530	-1	Os08g0288500	0	0
Os08t0289000-01	IRGSP-1.0	8	11487287	11491352	1	Os08g0289000	0	0
Os08t0289266-00	IRGSP-1.0	8	11510586	11510921	-1	Os08g0289266	85	227
Os08t0289400-00	IRGSP-1.0	8	11512090	11528238	-1	Os08g0289400	1210	566
Os08t0290000-01	IRGSP-1.0	8	11548007	11554951	-1	Os08g0290000	0	12
Os08t0290100-01	IRGSP-1.0	8	11558486	11563711	-1	Os08g0290100	0	0
Os08t0290200-00	IRGSP-1.0	8	11564027	11565163	1	Os08g0290200	3449	3223
Os08t0290400-01	IRGSP-1.0	8	11583484	11587229	-1	Os08g0290400	0	2368
Os08t0290500-02	IRGSP-1.0	8	11587818	11588825	1	Os08g0290500	2942	2981
Os08t0290700-01	IRGSP-1.0	8	11607393	11608814	1	Os08g0290700	172	77
Os08t0290900-01	IRGSP-1.0	8	11629289	11631476	1	Os08g0290900	2659	2669
Os08t0292000-02	IRGSP-1.0	8	11702728	11710627	1	Os08g0292000	0	66
Os08t0292400-01	IRGSP-1.0	8	11726258	11727344	-1	Os08g0292400	0	369
Os08t0292600-01	IRGSP-1.0	8	11728223	11731525	1	Os08g0292600	0	142
Os08t0292900-01	IRGSP-1.0	8	11758735	11765193	1	Os08g0292900	1588	114
Os08t0293100-01	IRGSP-1.0	8	11773736	11774515	-1	Os08g0293100	2341	2414
Os08t0293250-00	IRGSP-1.0	8	11777372	11781079	-1	Os08g0293250	0	0
Os08t0293200-01	IRGSP-1.0	8	11780383	11782202	1	Os08g0293200	860	251
Os08t0293300-01	IRGSP-1.0	8	11785529	11798215	-1	Os08g0293300	685	688
Os08t0293400-01	IRGSP-1.0	8	11797651	11798466	1	Os08g0293400	1734	1735
Os08t0294300-01	IRGSP-1.0	8	11849265	11850035	-1	Os08g0294300	5395	1130
Os08t0295000-01	IRGSP-1.0	8	11869981	11871091	-1	Os08g0295000	0	0
Os08t0295100-00	IRGSP-1.0	8	11874807	11878756	-1	Os08g0295100	5304	136
Os08t0295200-00	IRGSP-1.0	8	11880433	11881108	-1	Os08g0295200	1473	1196
Os08t0295300-01	IRGSP-1.0	8	11887897	11897477	-1	Os08g0295300	0	3615
Os08t0296600-01	IRGSP-1.0	8	11956662	11965968	-1	Os08g0296600	0	18
Os08t0296700-01	IRGSP-1.0	8	11974692	11981929	1	Os08g0296700	0	18
Os08t0296900-01	IRGSP-1.0	8	11984667	11989799	-1	Os08g0296900	5410	2074
Os08t0297500-01	IRGSP-1.0	8	12043364	12045832	1	Os08g0297500	2390	2455
Os08t0297800-01	IRGSP-1.0	8	12066869	12068457	1	Os08g0297800	210	121
Os08t0298500-00	IRGSP-1.0	8	12111601	12112206	1	Os08g0298500	414	261
Os08t0298700-01	IRGSP-1.0	8	12115583	12121337	1	Os08g0298700	413	480
Os08t0298800-01	IRGSP-1.0	8	12132129	12133820	1	Os08g0298800	3964	185
Os08t0298901-01	IRGSP-1.0	8	12143256	12147576	1	Os08g0298901	0	0
Os08t0299000-01	IRGSP-1.0	8	12170867	12177073	1	Os08g0299000	5026	4247
Os08t0299200-01	IRGSP-1.0	8	12248319	12249365	1	Os08g0299200	2065	2185
Os08t0299300-01	IRGSP-1.0	8	12256992	12258654	-1	Os08g0299300	0	0
Os08t0299400-01	IRGSP-1.0	8	12266091	12269520	1	Os08g0299400	2530	2394
Os08t0299600-01	IRGSP-1.0	8	12272625	12277708	1	Os08g0299600	1035	53
Os08t0299700-00	IRGSP-1.0	8	12284998	12285894	1	Os08g0299700	1035	53
Os08t0299801-01	IRGSP-1.0	8	12297068	12300264	1	Os08g0299801	0	0
Os08t0300100-01	IRGSP-1.0	8	12309659	12314786	1	Os08g0300100	5411	1325
Os08t0300200-02	IRGSP-1.0	8	12331546	12342182	-1	Os08g0300200	0	0
Os08t0300300-01	IRGSP-1.0	8	12350726	12356984	1	Os08g0300300	1122	1059
Os08t0300333-00	IRGSP-1.0	8	12350802	12356418	-1	Os08g0300333	0	0
Os08t0300366-00	IRGSP-1.0	8	12358711	12359628	1	Os08g0300366	81	26
Os08t0300501-00	IRGSP-1.0	8	12370079	12372150	1	Os08g0300501	0	0
Os08t0300700-01	IRGSP-1.0	8	12381583	12390393	1	Os08g0300700	0	12
Os08t0300901-01	IRGSP-1.0	8	12395029	12397313	-1	Os08g0300901	0	0
Os08t0301500-01	IRGSP-1.0	8	12411938	12424753	1	Os08g0301500	478	580
Os08t0301600-01	IRGSP-1.0	8	12430023	12431026	-1	Os08g0301600	1430	1623
Os08t0302000-01	IRGSP-1.0	8	12455954	12457748	1	Os08g0302000	13	11
