family	seqid1	sequid2
550	Os05t0571300-03	Os10t0465300-00
550	Os05t0571400-02	Os08t0535100-01
550	Os05t0571400-02	Os10t0116200-00
550	Os05t0571400-02	Os10t0197000-00
550	Os05t0571400-02	Os10t0465300-00
550	Os08t0535100-01	Os10t0116200-00
550	Os08t0535100-01	Os10t0197000-00
550	Os08t0535100-01	Os10t0465300-00
550	Os10t0116200-00	Os10t0197000-00
550	Os10t0116200-00	Os10t0465300-00
550	Os10t0197000-00	Os10t0465300-00
551	Os01t0139600-01	Os01t0666000-01
551	Os01t0139600-01	Os01t0693300-01
551	Os01t0139600-01	Os05t0549900-00
551	Os01t0139600-01	Os08t0359100-01
551	Os01t0139600-01	Os08t0359200-03
551	Os01t0139600-01	Os09t0308900-03
551	Os01t0666000-01	Os01t0693300-01
551	Os01t0666000-01	Os05t0549900-00
551	Os01t0666000-01	Os08t0359100-01
551	Os01t0666000-01	Os08t0359200-03
551	Os01t0666000-01	Os09t0308900-03
551	Os01t0693300-01	Os05t0549900-00
551	Os01t0693300-01	Os08t0359100-01
551	Os01t0693300-01	Os08t0359200-03
551	Os01t0693300-01	Os09t0308900-03
551	Os05t0549900-00	Os08t0359100-01
551	Os05t0549900-00	Os08t0359200-03
551	Os05t0549900-00	Os09t0308900-03
551	Os08t0359100-01	Os08t0359200-03
551	Os08t0359100-01	Os09t0308900-03
551	Os08t0359200-03	Os09t0308900-03
552	Os01t0147300-01	Os03t0116400-01
552	Os01t0147300-01	Os04t0569300-02
552	Os01t0147300-01	Os08t0546700-01
552	Os01t0147300-01	Os09t0525900-01
552	Os01t0147300-01	Os10t0521900-01
552	Os01t0147300-01	Os11t0704800-01
552	Os03t0116400-01	Os04t0569300-02
552	Os03t0116400-01	Os08t0546700-01
552	Os03t0116400-01	Os09t0525900-01
552	Os03t0116400-01	Os10t0521900-01
552	Os03t0116400-01	Os11t0704800-01
552	Os04t0569300-02	Os08t0546700-01
552	Os04t0569300-02	Os09t0525900-01
552	Os04t0569300-02	Os10t0521900-01
552	Os04t0569300-02	Os11t0704800-01
552	Os08t0546700-01	Os09t0525900-01
552	Os08t0546700-01	Os10t0521900-01
552	Os08t0546700-01	Os11t0704800-01
552	Os09t0525900-01	Os10t0521900-01
552	Os09t0525900-01	Os11t0704800-01
552	Os10t0521900-01	Os11t0704800-01
553	Os01t0151700-01	Os04t0291000-01
553	Os01t0151700-01	Os04t0291100-02
553	Os01t0151700-01	Os09t0570300-02
553	Os01t0151700-01	Os10t0547900-01
553	Os01t0151700-01	Os11t0181700-02
553	Os01t0151700-01	Os11t0181800-01
553	Os04t0291000-01	Os04t0291100-02
553	Os04t0291000-01	Os09t0570300-02
553	Os04t0291000-01	Os10t0547900-01
553	Os04t0291000-01	Os11t0181700-02
553	Os04t0291000-01	Os11t0181800-01
553	Os04t0291100-02	Os09t0570300-02
553	Os04t0291100-02	Os10t0547900-01
553	Os04t0291100-02	Os11t0181700-02
553	Os04t0291100-02	Os11t0181800-01
553	Os09t0570300-02	Os10t0547900-01
553	Os09t0570300-02	Os11t0181700-02
553	Os09t0570300-02	Os11t0181800-01
553	Os10t0547900-01	Os11t0181700-02
553	Os10t0547900-01	Os11t0181800-01
553	Os11t0181700-02	Os11t0181800-01
554	Os02t0610600-01	Os02t0789400-01
554	Os02t0610600-01	Os06t0187900-02
554	Os02t0610600-01	Os08t0421700-01
554	Os02t0610600-01	Os09t0269000-00
554	Os02t0610600-01	Os11t0531300-01
554	Os02t0610600-01	Os11t0573200-01
554	Os02t0789400-01	Os06t0187900-02
554	Os02t0789400-01	Os08t0421700-01
554	Os02t0789400-01	Os09t0269000-00
554	Os02t0789400-01	Os11t0531300-01
554	Os02t0789400-01	Os11t0573200-01
554	Os06t0187900-02	Os08t0421700-01
554	Os06t0187900-02	Os09t0269000-00
554	Os06t0187900-02	Os11t0531300-01
554	Os06t0187900-02	Os11t0573200-01
554	Os08t0421700-01	Os09t0269000-00
554	Os08t0421700-01	Os11t0531300-01
554	Os08t0421700-01	Os11t0573200-01
554	Os09t0269000-00	Os11t0531300-01
554	Os09t0269000-00	Os11t0573200-01
554	Os11t0531300-01	Os11t0573200-01
555	Os01t0159200-01	Os01t0668100-01
555	Os01t0159200-01	Os02t0308400-04
555	Os01t0159200-01	Os02t0308800-01
555	Os01t0159200-01	Os05t0163300-01
555	Os01t0159200-01	Os05t0563550-00
555	Os01t0159200-01	Os05t0563600-01
555	Os01t0668100-01	Os02t0308400-04
555	Os01t0668100-01	Os02t0308800-01
555	Os01t0668100-01	Os05t0163300-01
555	Os01t0668100-01	Os05t0563550-00
555	Os01t0668100-01	Os05t0563600-01
555	Os02t0308400-04	Os02t0308800-01
555	Os02t0308400-04	Os05t0163300-01
555	Os02t0308400-04	Os05t0563550-00
555	Os02t0308400-04	Os05t0563600-01
555	Os02t0308800-01	Os05t0163300-01
555	Os02t0308800-01	Os05t0563550-00
555	Os02t0308800-01	Os05t0563600-01
555	Os05t0163300-01	Os05t0563550-00
555	Os05t0163300-01	Os05t0563600-01
555	Os05t0563550-00	Os05t0563600-01
556	Os01t0541900-01	Os01t0904000-00
556	Os01t0541900-01	Os03t0253200-01
556	Os01t0541900-01	Os04t0304200-01
556	Os01t0541900-01	Os04t0488700-01
556	Os01t0541900-01	Os11t0102200-00
556	Os01t0541900-01	Os12t0101800-02
556	Os01t0904000-00	Os03t0253200-01
556	Os01t0904000-00	Os04t0304200-01
556	Os01t0904000-00	Os04t0488700-01
556	Os01t0904000-00	Os11t0102200-00
556	Os01t0904000-00	Os12t0101800-02
556	Os03t0253200-01	Os04t0304200-01
556	Os03t0253200-01	Os04t0488700-01
556	Os03t0253200-01	Os11t0102200-00
556	Os03t0253200-01	Os12t0101800-02
556	Os04t0304200-01	Os04t0488700-01
556	Os04t0304200-01	Os11t0102200-00
556	Os04t0304200-01	Os12t0101800-02
556	Os04t0488700-01	Os11t0102200-00
556	Os04t0488700-01	Os12t0101800-02
556	Os11t0102200-00	Os12t0101800-02
557	Os03t0680100-00	Os03t0680200-00
557	Os03t0680100-00	Os03t0680300-00
557	Os03t0680100-00	Os03t0680400-00
557	Os03t0680100-00	Os03t0680500-01
557	Os03t0680100-00	Os03t0680566-00
557	Os03t0680100-00	Os03t0680600-00
557	Os03t0680200-00	Os03t0680300-00
557	Os03t0680200-00	Os03t0680400-00
557	Os03t0680200-00	Os03t0680500-01
557	Os03t0680200-00	Os03t0680566-00
557	Os03t0680200-00	Os03t0680600-00
557	Os03t0680300-00	Os03t0680400-00
557	Os03t0680300-00	Os03t0680500-01
557	Os03t0680300-00	Os03t0680566-00
557	Os03t0680300-00	Os03t0680600-00
557	Os03t0680400-00	Os03t0680500-01
557	Os03t0680400-00	Os03t0680566-00
557	Os03t0680400-00	Os03t0680600-00
557	Os03t0680500-01	Os03t0680566-00
557	Os03t0680500-01	Os03t0680600-00
557	Os03t0680566-00	Os03t0680600-00
558	Os01t0178400-01	Os03t0681800-00
558	Os01t0178400-01	Os04t0485100-02
558	Os01t0178400-01	Os05t0178400-01
558	Os01t0178400-01	Os05t0555100-01
558	Os01t0178400-01	Os07t0274800-02
558	Os01t0178400-01	Os08t0122000-01
558	Os03t0681800-00	Os04t0485100-02
558	Os03t0681800-00	Os05t0178400-01
558	Os03t0681800-00	Os05t0555100-01
558	Os03t0681800-00	Os07t0274800-02
558	Os03t0681800-00	Os08t0122000-01
558	Os04t0485100-02	Os05t0178400-01
558	Os04t0485100-02	Os05t0555100-01
558	Os04t0485100-02	Os07t0274800-02
558	Os04t0485100-02	Os08t0122000-01
558	Os05t0178400-01	Os05t0555100-01
558	Os05t0178400-01	Os07t0274800-02
558	Os05t0178400-01	Os08t0122000-01
558	Os05t0555100-01	Os07t0274800-02
558	Os05t0555100-01	Os08t0122000-01
558	Os07t0274800-02	Os08t0122000-01
559	Os01t0183500-01	Os01t0183600-01
559	Os01t0183500-01	Os03t0139600-00
559	Os01t0183500-01	Os03t0140100-02
559	Os01t0183500-01	Os03t0140200-01
559	Os01t0183500-01	Os03t0140400-01
559	Os01t0183500-01	Os05t0181200-01
559	Os01t0183600-01	Os03t0139600-00
559	Os01t0183600-01	Os03t0140100-02
559	Os01t0183600-01	Os03t0140200-01
559	Os01t0183600-01	Os03t0140400-01
559	Os01t0183600-01	Os05t0181200-01
559	Os03t0139600-00	Os03t0140100-02
559	Os03t0139600-00	Os03t0140200-01
559	Os03t0139600-00	Os03t0140400-01
559	Os03t0139600-00	Os05t0181200-01
559	Os03t0140100-02	Os03t0140200-01
559	Os03t0140100-02	Os03t0140400-01
559	Os03t0140100-02	Os05t0181200-01
559	Os03t0140200-01	Os03t0140400-01
559	Os03t0140200-01	Os05t0181200-01
559	Os03t0140400-01	Os05t0181200-01
560	Os01t0195801-00	Os01t0196300-01
560	Os01t0195801-00	Os01t0575200-01
560	Os01t0195801-00	Os02t0221100-00
560	Os01t0195801-00	Os03t0671800-01
560	Os01t0195801-00	Os05t0199800-01
560	Os01t0195801-00	Os06t0570900-00
560	Os01t0196300-01	Os01t0575200-01
560	Os01t0196300-01	Os02t0221100-00
560	Os01t0196300-01	Os03t0671800-01
560	Os01t0196300-01	Os05t0199800-01
560	Os01t0196300-01	Os06t0570900-00
560	Os01t0575200-01	Os02t0221100-00
560	Os01t0575200-01	Os03t0671800-01
560	Os01t0575200-01	Os05t0199800-01
560	Os01t0575200-01	Os06t0570900-00
560	Os02t0221100-00	Os03t0671800-01
560	Os02t0221100-00	Os05t0199800-01
560	Os02t0221100-00	Os06t0570900-00
560	Os03t0671800-01	Os05t0199800-01
560	Os03t0671800-01	Os06t0570900-00
560	Os05t0199800-01	Os06t0570900-00
561	Os01t0210700-02	Os01t0648000-01
561	Os01t0210700-02	Os01t0756700-01
561	Os01t0210700-02	Os02t0245800-01
561	Os01t0210700-02	Os05t0428700-01
561	Os01t0210700-02	Os07t0175400-00
561	Os01t0210700-02	Os12t0118400-01
561	Os01t0648000-01	Os01t0756700-01
561	Os01t0648000-01	Os02t0245800-01
561	Os01t0648000-01	Os05t0428700-01
561	Os01t0648000-01	Os07t0175400-00
561	Os01t0648000-01	Os12t0118400-01
561	Os01t0756700-01	Os02t0245800-01
561	Os01t0756700-01	Os05t0428700-01
561	Os01t0756700-01	Os07t0175400-00
561	Os01t0756700-01	Os12t0118400-01
561	Os02t0245800-01	Os05t0428700-01
561	Os02t0245800-01	Os07t0175400-00
561	Os02t0245800-01	Os12t0118400-01
561	Os05t0428700-01	Os07t0175400-00
561	Os05t0428700-01	Os12t0118400-01
561	Os07t0175400-00	Os12t0118400-01
562	Os01t0859300-01	Os02t0833600-01
562	Os01t0859300-01	Os05t0411300-01
562	Os01t0859300-01	Os06t0622700-01
562	Os01t0859300-01	Os06t0719500-00
562	Os01t0859300-01	Os06t0720900-01
562	Os01t0859300-01	Os06t0724000-03
562	Os02t0833600-01	Os05t0411300-01
562	Os02t0833600-01	Os06t0622700-01
562	Os02t0833600-01	Os06t0719500-00
562	Os02t0833600-01	Os06t0720900-01
562	Os02t0833600-01	Os06t0724000-03
562	Os05t0411300-01	Os06t0622700-01
562	Os05t0411300-01	Os06t0719500-00
562	Os05t0411300-01	Os06t0720900-01
562	Os05t0411300-01	Os06t0724000-03
562	Os06t0622700-01	Os06t0719500-00
562	Os06t0622700-01	Os06t0720900-01
562	Os06t0622700-01	Os06t0724000-03
562	Os06t0719500-00	Os06t0720900-01
562	Os06t0719500-00	Os06t0724000-03
562	Os06t0720900-01	Os06t0724000-03
563	Os01t0221000-00	Os01t0764850-00
563	Os01t0221000-00	Os01t0785500-00
563	Os01t0221000-00	Os05t0500950-00
563	Os01t0221000-00	Os07t0592733-00
563	Os01t0221000-00	Os11t0186525-00
563	Os01t0221000-00	Os11t0528812-00
563	Os01t0764850-00	Os01t0785500-00
563	Os01t0764850-00	Os05t0500950-00
563	Os01t0764850-00	Os07t0592733-00
563	Os01t0764850-00	Os11t0186525-00
563	Os01t0764850-00	Os11t0528812-00
563	Os01t0785500-00	Os05t0500950-00
563	Os01t0785500-00	Os07t0592733-00
563	Os01t0785500-00	Os11t0186525-00
563	Os01t0785500-00	Os11t0528812-00
563	Os05t0500950-00	Os07t0592733-00
563	Os05t0500950-00	Os11t0186525-00
563	Os05t0500950-00	Os11t0528812-00
563	Os07t0592733-00	Os11t0186525-00
563	Os07t0592733-00	Os11t0528812-00
563	Os11t0186525-00	Os11t0528812-00
564	Os02t0704966-00	Os02t0749150-01
564	Os02t0704966-00	Os03t0344700-01
564	Os02t0704966-00	Os06t0225900-01
564	Os02t0704966-00	Os06t0714500-01
564	Os02t0704966-00	Os07t0672500-02
564	Os02t0704966-00	Os11t0661400-01
564	Os02t0749150-01	Os03t0344700-01
564	Os02t0749150-01	Os06t0225900-01
564	Os02t0749150-01	Os06t0714500-01
564	Os02t0749150-01	Os07t0672500-02
564	Os02t0749150-01	Os11t0661400-01
564	Os03t0344700-01	Os06t0225900-01
564	Os03t0344700-01	Os06t0714500-01
564	Os03t0344700-01	Os07t0672500-02
564	Os03t0344700-01	Os11t0661400-01
564	Os06t0225900-01	Os06t0714500-01
564	Os06t0225900-01	Os07t0672500-02
564	Os06t0225900-01	Os11t0661400-01
564	Os06t0714500-01	Os07t0672500-02
564	Os06t0714500-01	Os11t0661400-01
564	Os07t0672500-02	Os11t0661400-01
565	Os01t0511400-00	Os01t0823500-01
565	Os01t0511400-00	Os03t0336900-00
565	Os01t0511400-00	Os05t0324600-01
565	Os01t0511400-00	Os05t0477200-01
565	Os01t0511400-00	Os05t0517100-00
565	Os01t0511400-00	Os07t0679200-01
565	Os01t0823500-01	Os03t0336900-00
565	Os01t0823500-01	Os05t0324600-01
565	Os01t0823500-01	Os05t0477200-01
565	Os01t0823500-01	Os05t0517100-00
565	Os01t0823500-01	Os07t0679200-01
565	Os03t0336900-00	Os05t0324600-01
565	Os03t0336900-00	Os05t0477200-01
565	Os03t0336900-00	Os05t0517100-00
565	Os03t0336900-00	Os07t0679200-01
565	Os05t0324600-01	Os05t0477200-01
565	Os05t0324600-01	Os05t0517100-00
565	Os05t0324600-01	Os07t0679200-01
565	Os05t0477200-01	Os05t0517100-00
565	Os05t0477200-01	Os07t0679200-01
565	Os05t0517100-00	Os07t0679200-01
566	Os01t0863800-00	Os04t0415100-01
566	Os01t0863800-00	Os04t0685000-01
566	Os01t0863800-00	Os05t0441400-01
566	Os01t0863800-00	Os08t0102400-00
566	Os01t0863800-00	Os11t0156300-01
566	Os01t0863800-00	Os12t0158300-01
566	Os04t0415100-01	Os04t0685000-01
566	Os04t0415100-01	Os05t0441400-01
566	Os04t0415100-01	Os08t0102400-00
566	Os04t0415100-01	Os11t0156300-01
566	Os04t0415100-01	Os12t0158300-01
566	Os04t0685000-01	Os05t0441400-01
566	Os04t0685000-01	Os08t0102400-00
566	Os04t0685000-01	Os11t0156300-01
566	Os04t0685000-01	Os12t0158300-01
566	Os05t0441400-01	Os08t0102400-00
566	Os05t0441400-01	Os11t0156300-01
566	Os05t0441400-01	Os12t0158300-01
566	Os08t0102400-00	Os11t0156300-01
566	Os08t0102400-00	Os12t0158300-01
566	Os11t0156300-01	Os12t0158300-01
567	Os02t0503700-00	Os02t0503800-00
567	Os02t0503700-00	Os02t0503850-00
567	Os02t0503700-00	Os02t0503900-01
567	Os02t0503700-00	Os02t0504000-01
567	Os02t0503700-00	Os04t0255600-00
567	Os02t0503700-00	Os12t0582700-01
567	Os02t0503800-00	Os02t0503850-00
567	Os02t0503800-00	Os02t0503900-01
567	Os02t0503800-00	Os02t0504000-01
567	Os02t0503800-00	Os04t0255600-00
567	Os02t0503800-00	Os12t0582700-01
567	Os02t0503850-00	Os02t0503900-01
567	Os02t0503850-00	Os02t0504000-01
567	Os02t0503850-00	Os04t0255600-00
567	Os02t0503850-00	Os12t0582700-01
567	Os02t0503900-01	Os02t0504000-01
567	Os02t0503900-01	Os04t0255600-00
567	Os02t0503900-01	Os12t0582700-01
567	Os02t0504000-01	Os04t0255600-00
567	Os02t0504000-01	Os12t0582700-01
567	Os04t0255600-00	Os12t0582700-01
568	Os01t0975900-01	Os02t0658100-01
568	Os01t0975900-01	Os03t0146100-01
568	Os01t0975900-01	Os04t0527900-01
568	Os01t0975900-01	Os04t0550900-00
568	Os01t0975900-01	Os06t0336200-01
568	Os01t0975900-01	Os10t0492600-01
568	Os02t0658100-01	Os03t0146100-01
568	Os02t0658100-01	Os04t0527900-01
568	Os02t0658100-01	Os04t0550900-00
568	Os02t0658100-01	Os06t0336200-01
568	Os02t0658100-01	Os10t0492600-01
568	Os03t0146100-01	Os04t0527900-01
568	Os03t0146100-01	Os04t0550900-00
568	Os03t0146100-01	Os06t0336200-01
568	Os03t0146100-01	Os10t0492600-01
568	Os04t0527900-01	Os04t0550900-00
568	Os04t0527900-01	Os06t0336200-01
568	Os04t0527900-01	Os10t0492600-01
568	Os04t0550900-00	Os06t0336200-01
568	Os04t0550900-00	Os10t0492600-01
568	Os06t0336200-01	Os10t0492600-01
569	Os01t0233100-00	Os01t0233500-01
569	Os01t0233100-00	Os03t0607600-00
569	Os01t0233100-00	Os05t0237100-01
569	Os01t0233100-00	Os12t0298950-00
569	Os01t0233100-00	Os12t0502300-01
569	Os01t0233100-00	Os12t0581800-01
569	Os01t0233500-01	Os03t0607600-00
569	Os01t0233500-01	Os05t0237100-01
569	Os01t0233500-01	Os12t0298950-00
569	Os01t0233500-01	Os12t0502300-01
569	Os01t0233500-01	Os12t0581800-01
569	Os03t0607600-00	Os05t0237100-01
569	Os03t0607600-00	Os12t0298950-00
569	Os03t0607600-00	Os12t0502300-01
569	Os03t0607600-00	Os12t0581800-01
569	Os05t0237100-01	Os12t0298950-00
569	Os05t0237100-01	Os12t0502300-01
569	Os05t0237100-01	Os12t0581800-01
569	Os12t0298950-00	Os12t0502300-01
569	Os12t0298950-00	Os12t0581800-01
569	Os12t0502300-01	Os12t0581800-01
570	Os01t0233850-00	Os02t0603033-00
570	Os01t0233850-00	Os04t0488800-00
570	Os01t0233850-00	Os05t0237501-00
570	Os01t0233850-00	Os09t0486900-00
570	Os01t0233850-00	Os11t0150801-00
570	Os01t0233850-00	Os12t0149750-00
570	Os02t0603033-00	Os04t0488800-00
570	Os02t0603033-00	Os05t0237501-00
570	Os02t0603033-00	Os09t0486900-00
570	Os02t0603033-00	Os11t0150801-00
570	Os02t0603033-00	Os12t0149750-00
570	Os04t0488800-00	Os05t0237501-00
570	Os04t0488800-00	Os09t0486900-00
570	Os04t0488800-00	Os11t0150801-00
570	Os04t0488800-00	Os12t0149750-00
570	Os05t0237501-00	Os09t0486900-00
570	Os05t0237501-00	Os11t0150801-00
570	Os05t0237501-00	Os12t0149750-00
570	Os09t0486900-00	Os11t0150801-00
570	Os09t0486900-00	Os12t0149750-00
570	Os11t0150801-00	Os12t0149750-00
571	Os05t0240200-03	Os08t0170100-01
571	Os05t0240200-03	Os08t0170200-00
571	Os05t0240200-03	Os08t0170500-00
571	Os05t0240200-03	Os08t0170700-00
571	Os05t0240200-03	Os08t0170800-01
571	Os05t0240200-03	Os11t0130900-00
571	Os08t0170100-01	Os08t0170200-00
571	Os08t0170100-01	Os08t0170500-00
571	Os08t0170100-01	Os08t0170700-00
571	Os08t0170100-01	Os08t0170800-01
571	Os08t0170100-01	Os11t0130900-00
571	Os08t0170200-00	Os08t0170500-00
571	Os08t0170200-00	Os08t0170700-00
571	Os08t0170200-00	Os08t0170800-01
571	Os08t0170200-00	Os11t0130900-00
571	Os08t0170500-00	Os08t0170700-00
571	Os08t0170500-00	Os08t0170800-01
571	Os08t0170500-00	Os11t0130900-00
571	Os08t0170700-00	Os08t0170800-01
571	Os08t0170700-00	Os11t0130900-00
571	Os08t0170800-01	Os11t0130900-00
572	Os01t0278000-00	Os02t0173200-01
572	Os01t0278000-00	Os03t0387300-01
572	Os01t0278000-00	Os06t0666400-01
572	Os01t0278000-00	Os08t0409500-01
572	Os01t0278000-00	Os09t0365000-00
572	Os01t0278000-00	Os09t0370500-00
572	Os02t0173200-01	Os03t0387300-01
572	Os02t0173200-01	Os06t0666400-01
572	Os02t0173200-01	Os08t0409500-01
572	Os02t0173200-01	Os09t0365000-00
572	Os02t0173200-01	Os09t0370500-00
572	Os03t0387300-01	Os06t0666400-01
572	Os03t0387300-01	Os08t0409500-01
572	Os03t0387300-01	Os09t0365000-00
572	Os03t0387300-01	Os09t0370500-00
572	Os06t0666400-01	Os08t0409500-01
572	Os06t0666400-01	Os09t0365000-00
572	Os06t0666400-01	Os09t0370500-00
572	Os08t0409500-01	Os09t0365000-00
572	Os08t0409500-01	Os09t0370500-00
572	Os09t0365000-00	Os09t0370500-00
573	Os01t0281301-00	Os01t0836900-01
573	Os01t0281301-00	Os03t0281201-01
573	Os01t0281301-00	Os05t0390600-00
573	Os01t0281301-00	Os05t0462200-00
573	Os01t0281301-00	Os08t0474500-01
573	Os01t0281301-00	Os09t0459500-00
573	Os01t0836900-01	Os03t0281201-01
573	Os01t0836900-01	Os05t0390600-00
573	Os01t0836900-01	Os05t0462200-00
573	Os01t0836900-01	Os08t0474500-01
573	Os01t0836900-01	Os09t0459500-00
573	Os03t0281201-01	Os05t0390600-00
573	Os03t0281201-01	Os05t0462200-00
573	Os03t0281201-01	Os08t0474500-01
573	Os03t0281201-01	Os09t0459500-00
573	Os05t0390600-00	Os05t0462200-00
573	Os05t0390600-00	Os08t0474500-01
573	Os05t0390600-00	Os09t0459500-00
573	Os05t0462200-00	Os08t0474500-01
573	Os05t0462200-00	Os09t0459500-00
573	Os08t0474500-01	Os09t0459500-00
574	Os01t0290000-02	Os01t0631900-00
574	Os01t0290000-02	Os01t0663400-01
574	Os01t0290000-02	Os05t0137400-01
574	Os01t0290000-02	Os05t0567100-01
574	Os01t0290000-02	Os08t0255500-00
574	Os01t0290000-02	Os10t0428200-01
574	Os01t0631900-00	Os01t0663400-01
574	Os01t0631900-00	Os05t0137400-01
574	Os01t0631900-00	Os05t0567100-01
574	Os01t0631900-00	Os08t0255500-00
574	Os01t0631900-00	Os10t0428200-01
574	Os01t0663400-01	Os05t0137400-01
574	Os01t0663400-01	Os05t0567100-01
574	Os01t0663400-01	Os08t0255500-00
574	Os01t0663400-01	Os10t0428200-01
574	Os05t0137400-01	Os05t0567100-01
574	Os05t0137400-01	Os08t0255500-00
574	Os05t0137400-01	Os10t0428200-01
574	Os05t0567100-01	Os08t0255500-00
574	Os05t0567100-01	Os10t0428200-01
574	Os08t0255500-00	Os10t0428200-01
575	Os01t0296200-00	Os01t0329300-01
575	Os01t0296200-00	Os01t0549000-00
575	Os01t0296200-00	Os01t0636500-01
575	Os01t0296200-00	Os01t0637500-00
575	Os01t0296200-00	Os05t0279900-00
575	Os01t0296200-00	Os05t0578600-01
575	Os01t0329300-01	Os01t0549000-00
575	Os01t0329300-01	Os01t0636500-01
575	Os01t0329300-01	Os01t0637500-00
575	Os01t0329300-01	Os05t0279900-00
575	Os01t0329300-01	Os05t0578600-01
575	Os01t0549000-00	Os01t0636500-01
575	Os01t0549000-00	Os01t0637500-00
575	Os01t0549000-00	Os05t0279900-00
575	Os01t0549000-00	Os05t0578600-01
575	Os01t0636500-01	Os01t0637500-00
575	Os01t0636500-01	Os05t0279900-00
575	Os01t0636500-01	Os05t0578600-01
575	Os01t0637500-00	Os05t0279900-00
575	Os01t0637500-00	Os05t0578600-01
575	Os05t0279900-00	Os05t0578600-01
576	Os01t0303100-01	Os01t0660200-01
576	Os01t0303100-01	Os01t0687400-01
576	Os01t0303100-01	Os01t0691000-01
576	Os01t0303100-01	Os01t0860400-01
576	Os01t0303100-01	Os01t0860500-02
576	Os01t0303100-01	Os04t0347200-01
576	Os01t0660200-01	Os01t0687400-01
576	Os01t0660200-01	Os01t0691000-01
576	Os01t0660200-01	Os01t0860400-01
576	Os01t0660200-01	Os01t0860500-02
576	Os01t0660200-01	Os04t0347200-01
576	Os01t0687400-01	Os01t0691000-01
576	Os01t0687400-01	Os01t0860400-01
576	Os01t0687400-01	Os01t0860500-02
576	Os01t0687400-01	Os04t0347200-01
576	Os01t0691000-01	Os01t0860400-01
576	Os01t0691000-01	Os01t0860500-02
576	Os01t0691000-01	Os04t0347200-01
576	Os01t0860400-01	Os01t0860500-02
576	Os01t0860400-01	Os04t0347200-01
576	Os01t0860500-02	Os04t0347200-01
577	Os01t0315600-01	Os01t0315700-01
577	Os01t0315600-01	Os01t0837200-01
577	Os01t0315600-01	Os05t0363100-01
577	Os01t0315600-01	Os11t0100600-01
577	Os01t0315600-01	Os12t0100500-01
577	Os01t0315600-01	Os12t0262700-01
577	Os01t0315700-01	Os01t0837200-01
577	Os01t0315700-01	Os05t0363100-01
577	Os01t0315700-01	Os11t0100600-01
577	Os01t0315700-01	Os12t0100500-01
577	Os01t0315700-01	Os12t0262700-01
577	Os01t0837200-01	Os05t0363100-01
577	Os01t0837200-01	Os11t0100600-01
577	Os01t0837200-01	Os12t0100500-01
577	Os01t0837200-01	Os12t0262700-01
577	Os05t0363100-01	Os11t0100600-01
577	Os05t0363100-01	Os12t0100500-01
577	Os05t0363100-01	Os12t0262700-01
577	Os11t0100600-01	Os12t0100500-01
577	Os11t0100600-01	Os12t0262700-01
577	Os12t0100500-01	Os12t0262700-01
578	Os01t0340600-00	Os01t0341000-00
578	Os01t0340600-00	Os01t0341200-01
578	Os01t0340600-00	Os03t0414100-01
578	Os01t0340600-00	Os07t0605350-00
578	Os01t0340600-00	Os07t0605400-02
578	Os01t0340600-00	Os07t0605900-00
578	Os01t0341000-00	Os01t0341200-01
578	Os01t0341000-00	Os03t0414100-01
578	Os01t0341000-00	Os07t0605350-00
578	Os01t0341000-00	Os07t0605400-02
578	Os01t0341000-00	Os07t0605900-00
578	Os01t0341200-01	Os03t0414100-01
578	Os01t0341200-01	Os07t0605350-00
578	Os01t0341200-01	Os07t0605400-02
578	Os01t0341200-01	Os07t0605900-00
578	Os03t0414100-01	Os07t0605350-00
578	Os03t0414100-01	Os07t0605400-02
578	Os03t0414100-01	Os07t0605900-00
578	Os07t0605350-00	Os07t0605400-02
578	Os07t0605350-00	Os07t0605900-00
578	Os07t0605400-02	Os07t0605900-00
579	Os01t0343001-00	Os02t0119250-00
579	Os01t0343001-00	Os03t0130200-00
579	Os01t0343001-00	Os03t0133650-00
579	Os01t0343001-00	Os03t0133825-00
579	Os01t0343001-00	Os03t0305050-00
579	Os01t0343001-00	Os09t0555850-00
579	Os02t0119250-00	Os03t0130200-00
579	Os02t0119250-00	Os03t0133650-00
579	Os02t0119250-00	Os03t0133825-00
579	Os02t0119250-00	Os03t0305050-00
579	Os02t0119250-00	Os09t0555850-00
579	Os03t0130200-00	Os03t0133650-00
579	Os03t0130200-00	Os03t0133825-00
579	Os03t0130200-00	Os03t0305050-00
579	Os03t0130200-00	Os09t0555850-00
579	Os03t0133650-00	Os03t0133825-00
